	logFC	logCPM	LR	PValue	FDR
C17orf97_NM_001013672	-1.089783358	0.420453925	2.091803	0.148091204	0.99999735
ADAP1_NM_006869	-1.037472011	0.58840606	2.091023426	0.148166784	0.99999735
NOV_NM_002514	-1.021340506	4.912070683	2.089636112	0.148301391	0.99999735
SYNJ2BP-COX16_NM_001202549	-0.51149701	3.864408107	2.089561986	0.148308587	0.99999735
IGFBP3_NM_000598	0.958824485	10.85081148	2.087872377	0.14847272	0.99999735
CKS2_NM_001827	-0.704741821	3.632653238	2.087203141	0.148537789	0.99999735
PRKD1_NM_002742	-0.559032817	3.994755913	2.084845124	0.14876731	0.99999735
DNM3OS_NR_038397	0.690608654	2.868667958	2.084571302	0.148793989	0.99999735
MAT2B_NM_013283	-0.449633204	4.95455949	2.083569539	0.148891638	0.99999735
ULK1_NM_003565	0.471812977	4.171215031	2.080509517	0.149190369	0.99999735
B3GNT5_NM_032047	-1.177433395	-0.751861312	2.080162834	0.149224257	0.99999735
PPIP5K1_NM_001130858	0.429927957	6.172291205	2.077146355	0.149519476	0.99999735
SNORD101_NR_002434	-0.476529456	5.186307776	2.076720223	0.149561235	0.99999735
LSM5_NM_001130710	-0.554873149	3.723126678	2.073482442	0.149878948	0.99999735
GDNF_NM_000514	0.846396816	2.178611803	2.070381355	0.150183964	0.99999735
CLCNKB_NM_000085	-0.965451736	0.643097126	2.070108625	0.150210822	0.99999735
ARAP1_NM_001135190	0.431165642	5.702391115	2.070060747	0.150215538	0.99999735
ARHGAP28_NM_001010000	1.204836407	2.593811882	2.0681072	0.15040809	0.99999735
MYSM1_NM_001085487	0.70693393	2.332998948	2.067811975	0.150437214	0.99999735
CFH_NM_001014975	-0.779431915	2.157705532	2.066848706	0.150532282	0.99999735
CDC123_NM_006023	-0.412745629	5.626520456	2.0655698	0.150658608	0.99999735
CHKA_NM_001277	0.61076024	2.800853714	2.065339469	0.150681371	0.99999735
TGFBI_NM_000358	0.635336765	11.43233987	2.063931566	0.150820601	0.99999735
ELTD1_NM_022159	-0.599597855	3.031681677	2.061939333	0.151017864	0.99999735
UBL5_NM_001048241	-0.443463362	6.179537157	2.059408316	0.151268897	0.99999735
LOC253039_NR_024408	0.860001724	1.350317415	2.059002055	0.151309235	0.99999735
NDUFS5_NM_001184979	-0.46538664	5.831329449	2.057818027	0.151426868	0.99999735
ATL1_NM_015915	0.877014158	2.083957672	2.057723272	0.151436287	0.99999735
ARMCX4_NR_028407	1.115537313	-0.232227876	2.057486018	0.151459872	0.99999735
FBXO22_NM_147188	-0.487926554	4.035938732	2.057288907	0.15147947	0.99999735
S100A13_NM_001024210	-0.416650219	6.135986436	2.056566154	0.151551354	0.99999735
UBL5_NM_024292	-0.443626139	6.194176509	2.056349721	0.151572888	0.99999735
ITGB3BP_NR_045147	-0.674776353	2.677176589	2.056245695	0.151583239	0.99999735
HERC2P9_NR_036443	0.735796621	1.978470253	2.054933179	0.15171391	0.99999735
OCM2_NM_006188	-0.934487869	0.717437983	2.05491559	0.151715662	0.99999735
PDE4DIP_NM_022359	-0.426543889	5.671923694	2.054300461	0.151776948	0.99999735
MIR578_NR_030304	1.238006895	-0.30332516	2.053972847	0.1518096	0.99999735
SKP1_NM_006930	-0.446184155	6.784999802	2.053589127	0.151847854	0.99999735
LSM5_NM_001139499	-0.551194954	3.725490203	2.053491017	0.151857636	0.99999735
HSPB11_NM_016126	-0.565027235	3.233865893	2.053389014	0.151867808	0.99999735
NDUFS5_NM_004552	-0.464500158	5.831914645	2.052512578	0.151955235	0.99999735
FOXC1_NM_001453	0.724386881	2.262176458	2.05056378	0.152149839	0.99999735
CPNE7_NM_153636	-0.988737163	2.636984949	2.049315564	0.152274632	0.99999735
LSM5_NM_012322	-0.548172593	3.784040173	2.047441163	0.152462247	0.99999735
SCN8A_NM_014191	0.615042117	2.920856727	2.045313448	0.152675535	0.99999735
FAM70B_NM_182614	0.84366343	1.522075072	2.043737592	0.152833721	0.99999735
SKP1_NM_170679	-0.445164029	6.80352564	2.043582723	0.152849276	0.99999735
PCSK1_NM_001177875	0.995367802	1.500627999	2.043515628	0.152856016	0.99999735
PPIL1_NM_016059	-0.557022778	3.461805809	2.043276186	0.152880072	0.99999735
HOXB-AS3_NR_033203	1.608289984	1.818773878	2.037989079	0.153412337	0.99999735
LSM1_NM_014462	-0.47643226	4.24816856	2.037958559	0.153415416	0.99999735
ADRA1D_NM_000678	1.137377619	-0.274801799	2.036398566	0.153572869	0.99999735
MAB21L1_NM_005584	-1.002603271	2.068696294	2.032977302	0.153918825	0.99999735
MTRR_NM_002454	-0.498339526	3.893094654	2.032598661	0.153957167	0.99999735
LSM5_NR_024466	-0.541468776	3.790499929	2.032414073	0.153975863	0.99999735
CISD1_NM_018464	-0.543484882	3.178297078	2.03057827	0.154161941	0.99999735
MTRR_NM_024010	-0.498968019	3.88810394	2.030160336	0.154204338	0.99999735
EBF2_NM_022659	1.451110414	0.572764395	2.030055402	0.154214986	0.99999735
APP_NM_001136129	0.54185146	8.297357305	2.025416472	0.154686511	0.99999735
SSBP1_NM_001256510	-0.419030667	5.794685115	2.025176241	0.154710974	0.99999735
APP_NM_001204303	0.542323249	8.313129786	2.02480925	0.154748353	0.99999735
C22orf23_NM_032561	0.688730247	2.076131539	2.024730375	0.154756388	0.99999735
APP_NM_001204302	0.543901777	8.370273612	2.024432918	0.154786695	0.99999735
HGSNAT_NM_152419	0.414016439	5.686654649	2.023505568	0.154881221	0.99999735
ENO2_NM_001975	0.51539276	3.72047801	2.021567482	0.155078985	0.99999735
APP_NM_001136131	0.542477712	8.336736234	2.020612472	0.15517654	0.99999735
PCNXL3_NM_032223	0.491059603	4.112915214	2.020093136	0.15522962	0.99999735
ARAP1_NM_015242	0.427996851	5.772902941	2.019091279	0.155332076	0.99999735
SLC40A1_NM_014585	-1.159728096	2.099710029	2.017450881	0.155499998	0.99999735
C9orf95_NM_001127603	-0.576450622	3.03058677	2.017368941	0.155508391	0.99999735
SAPCD2_NM_178448	0.903913392	1.550392806	2.016375306	0.155610212	0.99999735
FAM82B_NM_016033	-0.44346984	4.698671768	2.016128123	0.155635554	0.99999735
C22orf23_NM_001207062	0.690092373	2.06297421	2.015988197	0.155649902	0.99999735
CPNE7_NM_014427	-0.973165868	2.702977902	2.014443054	0.155808434	0.99999735
LOC653653_NR_027408	-0.64677927	2.472850983	2.013857612	0.155868549	0.99999735
APP_NM_001204301	0.54376223	8.408894489	2.012342801	0.156024216	0.99999735
APP_NM_001136130	0.543336133	8.394140176	2.012251233	0.156033632	0.99999735
SOD1_NM_000454	-0.432762861	6.632678197	2.011807112	0.156079308	0.99999735
FLNB_NM_001164319	0.451841441	6.772332969	2.011599444	0.156100671	0.99999735
FAM25G_NM_001137549	1.014059343	0.556587776	2.011549331	0.156105826	0.99999735
SCN8A_NM_001177984	0.615138413	2.913319346	2.011469607	0.156114029	0.99999735
FAM25B_NM_001137556_2	1.014059346	0.556587757	2.011304456	0.156131022	0.99999735
FAM25C_NM_001137548_2	1.014059348	0.556587745	2.011141788	0.156147762	0.99999735
APP_NM_001136016	0.543443005	8.41396695	2.009547934	0.15631189	0.99999735
TMEM176A_NM_018487	1.545606071	1.478245862	2.009382089	0.156328979	0.99999735
LLPH_NM_032338	-0.55196436	3.337447191	2.00848385	0.156421573	0.99999735
APP_NM_201414	0.541495851	8.368795768	2.006676105	0.156608113	0.99999735
METTL5_NM_014168	-0.48256529	4.197896368	2.006336637	0.15664317	0.99999735
CGNL1_NM_001252335	1.254259716	0.177527261	2.006316061	0.156645295	0.99999735
MAGED4B_NM_001242362	0.460279385	6.594553885	2.006063096	0.156671426	0.99999735
EVI2A_NM_014210	-0.95726536	1.097992721	2.005497654	0.156729852	0.99999735
RPL17_NM_001199344	-0.4623991	7.327936207	2.004716775	0.156810579	0.99999735
ITGB3BP_NM_001206739	-0.673088441	2.623072483	2.004701174	0.156812193	0.99999735
APP_NM_201413	0.543047534	8.423817425	2.004393735	0.156843989	0.99999735
HOXB-AS3_NR_033204	1.622741289	0.655475502	2.003336697	0.156953368	0.99999735
ABCC3_NM_003786	0.513240133	3.962864318	2.002995497	0.156988693	0.99999735
DDTL_NM_001084393	-0.476257457	4.12365178	2.002625985	0.157026959	0.99999735
ATL1_NM_181598	0.874270071	2.039775231	2.002014498	0.157090307	0.99999735
IRS2_NM_003749	0.558952427	4.41943493	2.000952388	0.157200406	0.99999735
SNORD46_NR_000024	-0.449621171	5.274715389	2.000868797	0.157209075	0.99999735
CHKA_NM_212469	0.611352201	2.744151738	2.000172143	0.157281344	0.99999735
ATL1_NM_001127713	0.872879079	2.040500308	2.00011752	0.157287012	0.99999735
MRC2_NM_006039	0.51768732	7.940585338	1.997814096	0.157526239	0.99999735
FLNB_NM_001164318	0.450751295	6.786315097	1.99643325	0.157669849	0.99999735
PRG4_NM_005807	1.064733473	0.130669217	1.996404974	0.157672791	0.99999735
CGNL1_NM_032866	1.251984243	0.169025957	1.996221456	0.157691889	0.99999735
MAGED4B_NM_177535	0.456858586	6.514400694	1.994833748	0.157836385	0.99999735
MAGED4_NM_001098800_1	0.456759983	6.514641378	1.994729523	0.157847243	0.99999735
MAGED4B_NM_177537	0.456759983	6.514643719	1.994394815	0.15788212	0.99999735
FLNB_NM_001457	0.450601834	6.788219796	1.994240511	0.157898202	0.99999735
APP_NM_000484	0.542934469	8.461049209	1.993806198	0.157943476	0.99999735
KIF1B_NM_015074	0.462502708	4.230387891	1.993801398	0.157943977	0.99999735
MAGED4B_NM_030801	0.456704723	6.515146444	1.993210165	0.158005633	0.99999735
POMT1_NM_001136114	0.490913383	3.938585073	1.993103786	0.158016729	0.99999735
SYNJ2BP-COX16_NM_001202547	-0.492341516	3.935670968	1.992360483	0.158094289	0.99999735
FLNB_NM_001164317	0.45038655	6.797296131	1.991821786	0.158150526	0.99999735
FAM206A_NM_017832	-0.617885613	2.508670729	1.99125762	0.158209446	0.99999735
VPS29_NM_016226	-0.447103444	4.79763468	1.99090878	0.158245891	0.99999735
OS9_NM_001017957	0.486805024	7.179367993	1.989964374	0.158344604	0.99999735
KIAA0913_NM_015037	0.445584044	4.99819908	1.989800044	0.158361788	0.99999735
FBXO22_NR_037623	-0.489120778	3.899518288	1.987854466	0.158565395	0.99999735
KIAA0913_NM_001242487	0.445258069	4.996653223	1.987196597	0.158634309	0.99999735
BAHD1_NM_014952	0.507682777	3.272071698	1.987071196	0.158647449	0.99999735
MIR31HG_NR_027054	-0.807349795	2.758373344	1.986997263	0.158655196	0.99999735
OS9_NM_001017956	0.486909709	7.196896823	1.98527555	0.15883574	0.99999735
VPS29_NM_057180	-0.442939149	4.859281205	1.984969684	0.158867838	0.99999735
TNFRSF21_NM_014452	-0.574072733	2.971128783	1.984205314	0.158948086	0.99999735
RPL17_NM_001199341	-0.462223099	7.373060154	1.982072342	0.15917226	0.99999735
MASP1_NM_001031849	-0.813240748	4.610099509	1.981046836	0.159280168	0.99999735
IQSEC1_NM_014869	0.507509564	3.780155858	1.978869059	0.1595096	0.99999735
PCSK1_NM_000439	0.976320361	1.523387601	1.978260508	0.159573779	0.99999735
HBXIP_NM_006402	-0.437246397	5.09199922	1.977133795	0.159692681	0.99999735
OS9_NM_001017958	0.486906723	7.256639818	1.976040591	0.159808144	0.99999735
ATP8B1_NM_005603	0.475392084	5.978253914	1.975268164	0.159889785	0.99999735
AS3MT_NM_020682	0.773869299	2.284731684	1.974705491	0.159949285	0.99999735
DOCK9_NM_001130050	0.732521591	2.258019642	1.974444701	0.159976871	0.99999735
OS9_NM_006812	0.487004897	7.273259739	1.973706669	0.160054969	0.99999735
PRG4_NM_001127709	1.059531236	0.114690631	1.972004309	0.160235277	0.99999735
DOCK9_NM_001130049	0.731887712	2.259650018	1.971253447	0.160314879	0.99999735
ACAP3_NM_030649	0.485913861	4.433441049	1.970197123	0.16042694	0.99999735
EVI2A_NM_001003927	-0.911112094	1.271867519	1.969191516	0.160533704	0.99999735
STT3A_NM_152713	0.435846338	7.034371975	1.967812465	0.160680248	0.99999735
MAGED4B_NM_001242362_1	0.441354739	6.316925442	1.967086332	0.160757471	0.99999735
COPS2_NM_004236	-0.441595751	5.551563435	1.966458522	0.160824272	0.99999735
SSBP1_NR_046269	-0.417462424	5.93655472	1.965302684	0.16094734	0.99999735
COPS2_NM_001143887	-0.441823012	5.553797745	1.965254445	0.160952478	0.99999735
NBPF16_NM_001102663	0.430648758	6.44019615	1.965114832	0.160967351	0.99999735
GRASP_NM_181711	0.958765106	1.354520399	1.963903215	0.161096491	0.99999735
PIGO_NM_001201484	0.631705399	2.470771989	1.962035443	0.161295799	0.99999735
RPL17_NM_001035006	-0.458786864	7.275550355	1.961595061	0.161342832	0.99999735
C14orf129_NM_016472	-0.544639636	3.284495479	1.960922893	0.161414651	0.99999735
APOL4_NM_145660	1.073559562	1.224439143	1.960125474	0.1614999	0.99999735
ERAP1_NM_016442	0.470836603	4.517464948	1.958807121	0.161640952	0.99999735
KIAA0913_NM_001242488	0.441749636	4.983029804	1.957792178	0.161749638	0.99999735
SLC25A29_NM_001039355	0.792251791	1.405802269	1.957361504	0.161795782	0.99999735
DISP2_NM_033510	-1.336651713	-0.438110201	1.955256044	0.162021586	0.99999735
SEL1L_NM_005065	0.419579592	5.832360085	1.955214459	0.162026049	0.99999735
PGA3_NM_001079807	1.233156537	1.059291366	1.955140961	0.162033939	0.99999735
BSG_NM_198589	0.471467299	8.193948555	1.95483799	0.162066464	0.99999735
SSR3_NM_007107	-0.468087822	7.266254475	1.954326997	0.162121338	0.99999735
MRPL47_NM_020409	-0.467311578	4.339866958	1.9532199	0.162240298	0.99999735
RGS14_NM_006480	-1.050388326	-0.161355952	1.952303416	0.162338852	0.99999735
UNC93B1_NM_030930	0.516286673	3.824354097	1.951802325	0.162392765	0.99999735
PTPLA_NM_014241	-0.496790258	4.240675319	1.951008024	0.162478268	0.99999735
MAGED4B_NM_177535_1	0.438851918	6.281113074	1.948903791	0.162705027	0.99999735
ZSWIM4_NM_023072	0.7779852	2.06102256	1.948617732	0.162735881	0.99999735
MAGED4_NM_001098800	0.438729984	6.281392895	1.947619124	0.162843644	0.99999735
MAGED4B_NM_177537_1	0.438729984	6.281395647	1.94746557	0.162860222	0.99999735
MAGED4B_NM_030801_1	0.438672596	6.281986569	1.946828639	0.162929005	0.99999735
KRT31_NM_002277	-1.282855528	2.084881963	1.946588189	0.162954981	0.99999735
KIAA0889_NM_199181	0.687460851	2.174807744	1.945651275	0.163056239	0.99999735
DOCK2_NM_004946	0.771056786	2.138530298	1.945371822	0.163086455	0.99999735
IFT172_NM_015662	0.532493301	3.312334609	1.945015591	0.163124982	0.99999735
SLC35E2_NM_182838	0.513243156	5.321951014	1.94162206	0.163492522	0.99999735
SACS_NM_014363	0.587725585	4.754599894	1.941418536	0.163514594	0.99999735
HSPB6_NM_144617	-0.570910636	6.292265027	1.941241289	0.16353382	0.99999735
MCM3AP-AS1_NR_002776	0.721244967	1.969002077	1.941102452	0.163548882	0.99999735
ITGB3BP_NM_014288	-0.672522031	2.55657781	1.940532722	0.163610704	0.99999735
MRPL47_NM_177988	-0.482213448	4.08436881	1.939638489	0.163707792	0.99999735
NDUFB6_NM_002493	-0.44767245	4.610249178	1.937629055	0.163926199	0.99999735
SNORD73A_NR_000007	-0.767572417	1.45012149	1.936907197	0.16400474	0.99999735
RPL7_NM_000971	-0.4291154	6.475398592	1.935733739	0.164132508	0.99999735
CHST5_NM_024533	0.890613903	0.761306619	1.932475185	0.164487901	0.99999735
TSHZ1_NM_005786	0.636668158	3.287546061	1.932106503	0.164528167	0.99999735
PER3_NM_016831	0.613006907	2.88532297	1.93178598	0.164563182	0.99999735
FBRSL1_NM_001142641	0.590789049	2.677273515	1.931455862	0.164599254	0.99999735
PRG4_NM_001127708	1.046430131	0.116462004	1.931401535	0.164605191	0.99999735
GAP43_NM_001130064	1.120470939	-0.218112816	1.929482589	0.164815063	0.99999735
HIF1A-AS2_NR_045406	-0.445289544	5.998688837	1.929223837	0.164843386	0.99999735
CLIP2_NM_003388	0.429823725	5.432017204	1.929046603	0.164862789	0.99999735
MST1P9_NR_002729	1.347737139	-0.511940755	1.928072958	0.164969427	0.99999735
ZC3H15_NM_018471	-0.484173857	4.877738378	1.927955737	0.164982271	0.99999735
CERCAM_NM_016174	0.446727478	7.381413253	1.927497507	0.16503249	0.99999735
ARAP1_NM_001040118	0.418459114	5.76392897	1.92729541	0.165054645	0.99999735
RPL17_NM_001199343	-0.459357205	7.503413338	1.926943379	0.165093243	0.99999735
LIMS1_NM_001193485	-0.449370448	5.516349077	1.926247897	0.165169529	0.99999735
SSBP1_NM_003143	-0.407817294	5.751543719	1.926052854	0.16519093	0.99999735
SSBP1_NM_001256511	-0.4091061	5.789535409	1.925597678	0.165240887	0.99999735
CLIP2_NM_032421	0.430173777	5.410166631	1.924566839	0.165354088	0.99999735
ARPC1B_NM_005720	-0.443447054	7.183553176	1.922928736	0.165534157	0.99999735
BSG_NM_001728	0.471087164	8.271583565	1.92261031	0.165569187	0.99999735
ARHGAP22_NR_045675	0.585320741	3.282829876	1.921359978	0.165706815	0.99999735
SSBP1_NM_001256513	-0.408309187	5.768863429	1.920868645	0.165760933	0.99999735
SEMA3D_NM_152754	0.606190438	3.855760933	1.920228739	0.165831446	0.99999735
LOC606724_NR_002454	0.601115151	3.026457771	1.918003527	0.166076917	0.99999735
LOC146880_NR_026899	0.928493534	0.784749441	1.916100774	0.166287147	0.99999735
RPL17_NM_001199342	-0.459282395	7.543440439	1.915988284	0.166299585	0.99999735
DTX3L_NM_138287	-0.533028103	3.815394006	1.915402771	0.166364343	0.99999735
SRI_NM_198901	-0.394102358	5.57268706	1.914523988	0.166461591	0.99999735
SRI_NM_003130	-0.391857189	5.618375318	1.914329243	0.166483151	0.99999735
MIR4721_NR_039872	0.643489143	2.222002047	1.913691469	0.16655378	0.99999735
FKBP9_NM_007270	0.517820129	8.032037288	1.913016993	0.166628511	0.99999735
NDUFA1_NM_004541	-0.456524196	5.11329426	1.912602356	0.166674471	0.99999735
SSBP1_NM_001256512	-0.407981703	5.784389056	1.912305479	0.166707387	0.99999735
WWC3_NM_015691	0.528974185	3.432657338	1.911527675	0.166793661	0.99999735
FLT1_NM_001160030	-1.112484083	-0.434233545	1.910444282	0.166913915	0.99999735
ARHGAP22_NM_001256025	0.584986649	3.302650231	1.906996056	0.167297324	0.99999735
ARHGAP22_NM_001256026	0.605790361	3.07353529	1.905954204	0.167413366	0.99999735
CXCL1_NM_001511	-1.300683397	0.419951675	1.905000601	0.167519659	0.99999735
RPL17_NM_001199340	-0.456067909	7.457124364	1.904317427	0.167595857	0.99999735
PIGO_NM_152850	0.628267101	2.450620293	1.903563733	0.167679966	0.99999735
ADAMTSL5_NM_213604	0.621122666	2.783281929	1.899563267	0.168127212	0.99999735
NOP10_NM_018648	-0.427242798	4.88201432	1.898836953	0.168208559	0.99999735
HSD17B14_NM_016246	0.84519702	3.495852006	1.89826605	0.168272532	0.99999735
C6orf211_NM_024573	-0.517941501	3.349795571	1.898030316	0.168298955	0.99999735
CSTB_NM_000100	-0.40308211	6.192747722	1.897145828	0.16839814	0.99999735
PRG4_NM_001127710	1.040932076	0.100323455	1.896621496	0.168456969	0.99999735
C14orf2_NM_004894	-0.415550283	5.4258735	1.896614294	0.168457777	0.99999735
RPL17_NM_000985	-0.452476404	7.323379068	1.895479459	0.168585185	0.99999735
IFI16_NM_005531	-0.50355939	6.466257613	1.894368908	0.168709974	0.99999735
RPL17-C18ORF32_NM_001199356	-0.446683953	7.147161326	1.893527455	0.168804596	0.99999735
ANXA1_NM_000700	-0.523665802	8.596768372	1.891677964	0.169012785	0.99999735
TMEM126A_NM_001244735	-0.519637387	3.431908837	1.890674255	0.169125892	0.99999735
TMEM126A_NM_032273	-0.510517916	3.691581546	1.889568866	0.169250557	0.99999735
DMPK_NM_001081563	0.579112298	4.843940943	1.889097286	0.169303774	0.99999735
TBX15_NM_152380	0.642556751	4.17519713	1.889021878	0.169312285	0.99999735
PLA2R1_NM_001007267	0.591899514	2.889503102	1.888683361	0.1693505	0.99999735
PAIP2_NM_016480	-0.480920458	4.303594718	1.888408751	0.169381508	0.99999735
ARHGAP22_NM_001256027	0.589714543	3.17751719	1.887075533	0.169532142	0.99999735
PAIP2_NM_001033112	-0.47916892	4.296605519	1.88554824	0.169704892	0.99999735
CSAD_NM_015989	0.925762044	0.733394737	1.884315446	0.169844479	0.99999735
LOC100507495_NR_040048	-0.511220041	3.594039881	1.884198853	0.169857687	0.99999735
USP36_NM_025090	0.475167285	3.856951997	1.883253729	0.169964801	0.99999735
HMGN3_NM_138730	-0.515711796	3.81437721	1.882560336	0.170043434	0.99999735
AFAP1L1_NM_152406	0.882868797	1.997762159	1.876582118	0.170723121	0.99999735
DNHD1_NM_144666	0.890774024	0.719498084	1.876542335	0.170727655	0.99999735
ZNF692_NM_001136036	0.89243699	0.697367024	1.876306804	0.170754498	0.99999735
CDK15_NM_139158	-0.950452187	0.64929705	1.874471132	0.170963873	0.99999735
SLC2A3_NM_006931	0.51437795	5.471361215	1.873306139	0.171096903	0.99999735
CPEB2_NM_001177381	0.559419169	2.825816889	1.8723465	0.171206574	0.99999735
CPEB2_NM_001177383	0.559419169	2.825783508	1.872296067	0.17121234	0.99999735
C14orf119_NM_017924	-0.418309544	5.060882656	1.871344701	0.171321149	0.99999735
NEDD8_NM_006156	-0.408676686	6.298944869	1.86970369	0.17150902	0.99999735
IRF2BPL_NM_024496	0.51430391	4.236925808	1.869493354	0.171533118	0.99999735
ZNF692_NM_017865	0.889024519	0.702205539	1.867679977	0.171741031	0.99999735
TMSB15A_NM_021992	-1.177135962	-0.662427379	1.866247814	0.171905441	0.99999735
CPEB2_NM_001177382	0.557577251	2.853133911	1.866142954	0.171917486	0.99999735
BTBD19_NM_001136537	0.953063291	0.619605995	1.863883929	0.172177208	0.99999735
PRKAG2_NM_024429	-0.537236122	3.759725251	1.861816043	0.172415349	0.99999735
C14orf2_NM_001127393	-0.402322054	5.573125698	1.861757615	0.172422083	0.99999735
SNORA6_NR_002325	0.76215028	2.127140319	1.859337542	0.172701277	0.99999735
KDM3A_NM_018433	0.494342924	3.900064166	1.859182822	0.172719144	0.99999735
